dataset,split,id,representative,primary,group_sha256
arc,cal,Mercury_SC_401606,Mercury_SC_401606,True,44d001b8304c34902d98d5f009da8fb49b7b21c950889841a541b168a3e9cc12
arc,cal,TIMSS_2003_4_pg27,TIMSS_2003_4_pg27,True,f8726cfd358c17b57320a080f5b8ffd58114901260138f9f839259adaeb8d89a
arc,cal,VASoL_2007_3_13,VASoL_2007_3_13,True,f5dbbc26024f3f2fdbf160e32b15b770a9647bc29267bb62594641915c25b53b
arc,cal,Mercury_7041458,Mercury_7041458,True,7e73e7212805e579b9e9d1ca33f9c162ea5f222f454ebe8a63f2fb2872e238c5
arc,cal,Mercury_7132038,Mercury_7132038,True,6529996e2b946cc50e7fb0fe3dd9b02cf30c6964bde64505c8edeedae6b88c0d
arc,cal,ACTAAP_2011_5_9,ACTAAP_2011_5_9,True,ead9ff9cfcb3ddacf155004f70baf16938d63accaad0c82285dd7411155ceab6
arc,cal,Mercury_7216703,Mercury_7216703,True,fc184f8f34a4a15dc68ef5a542bec4c86b57fecb6e464bb8a480444732d270ee
arc,cal,Mercury_SC_415702,Mercury_SC_415702,True,f781019e84483cc934640ddf84bff5665a51707d360a1993eaa1a290a0bdf343
arc,cal,AKDE&ED_2012_8_42,AKDE&ED_2012_8_42,True,16dbea30575e711e62db13cb61a4e88425dc7d7bfbc730c1be11d2ce2993019b
arc,cal,Mercury_SC_400673,Mercury_SC_400673,True,8fc5663ee8b7fd1246267b956d2c6e54049619abb44632e43b0097a8f562d6cb
arc,cal,Mercury_7233555,Mercury_7233555,True,c6f5bc980dbc8165c9a9bd7cea02cfd7be902c97808f50de51f6e5acdbf33280
arc,cal,MDSA_2010_4_28,MDSA_2010_4_28,True,973a7dd1ac9749e6de73a3bd0bcaa97c142bc220be1b7bba900387590d931a90
arc,cal,Mercury_7086118,Mercury_7086118,True,6efd4ad834c1818830d6582740264e9ef0ba802b68cccf112a69d43d5daf0c67
arc,cal,MCAS_2004_9_15,MCAS_2004_9_15,True,241ee14585a3097282b1eeb433f164158ff1a75aa4bfd69482360bf0b3654691
arc,cal,Mercury_7228165,Mercury_7228165,True,7414eba62776e52288b3a1d5d106217d58b555459db29aff2f3652978eb1a66b
arc,cal,MCAS_8_2014_14,MCAS_8_2014_14,True,79b7dbe1342722d03e91c7227c44180af993f8850c605cdda58f8784c1226205
arc,cal,MDSA_2007_8_47,MDSA_2007_8_47,True,2fa94d506b0654b456a16dab879b794b8201f79a37346dffac498e4900376488
arc,cal,ACTAAP_2011_5_15,ACTAAP_2011_5_15,True,8c2ca8b4595252b32b347470cc42e2c81c7feadc608b10e59ffa7927b4c0cf50
arc,cal,Mercury_SC_LBS10900,Mercury_SC_LBS10900,True,184cc7a3dd971fce13f6fefa50d0be23dcf17e11a8c78cdb6f9f73ea820193be
arc,cal,ACTAAP_2015_7_2,ACTAAP_2015_7_2,True,f45db8e7e4b272ee234353ca6960275ce441872f426b1d96d66cceefc1422757
arc,cal,MCAS_2003_5_6,MCAS_2003_5_6,True,437cfb7b002cd3a03d8c477152c44c39877a225117ae71825dbe181e272afaae
arc,cal,Mercury_SC_401591,Mercury_SC_401591,True,f4fd5f613b0261067d6641a2e8278fa208ee95d8690dcc93bf9bf51e2b0fd16c
arc,cal,Mercury_7008995,Mercury_7008995,True,dee4aad6b17350b8e30966a601c870f60ab4a396e78cc1ad9d67881083df472d
arc,cal,LEAP__7_10356,LEAP__7_10356,True,78deed9e4a2760cb33a4686283abd976b251bddd87746534c6912189a4b2f211
arc,cal,Mercury_7016818,Mercury_7016818,True,5253f32f0d76b861a106549c85f4db44807c706c026627857b120128a23f0846
arc,cal,MCAS_2004_8_17,MCAS_2004_8_17,True,d91b7bc6f308918c9b8daf3d6d2ebf9ece145b636cc765716c2cc65ffaf253b6
arc,cal,NYSEDREGENTS_2009_8_41,NYSEDREGENTS_2009_8_41,True,305b6f9ecbef6e8ae2480ed2d2eb8b8ad4e0230838b2bee7cc13a210ea6d19e2
arc,cal,Mercury_SC_401371,Mercury_SC_401371,True,4d58db53e1e838a6d0bcf8097d184b0e48eacf7659616bcfadc309d8f94ee911
arc,cal,Mercury_7182140,Mercury_7182140,True,738bddc6b5549ede39bdf53d92122324a4a5b3f1401ed39ec6404caef51e7b52
arc,cal,MDSA_2007_5_32,MDSA_2007_5_32,True,beab093846bc39938ff555e81ea0366cd7cf5190bc7da15acc478150854fa60e
arc,cal,Mercury_7200848,Mercury_7200848,True,af92890e9cced3c691bc21144eed9d39ea03378f4ab7dc59182fdf0a9de6d955
arc,cal,TIMSS_2003_8_pg52,TIMSS_2003_8_pg52,True,9395f02d1bcda85ec3d426eb158b3ee4772e2f6bb0961751b7afc0522e901da6
arc,cal,ACTAAP_2012_7_5,ACTAAP_2012_7_5,True,4d18f4ebee9a79c04fbef15ed51e931417d0544ec03a17ec1069d2f62f709f74
arc,cal,CSZ_2005_5_CSZ20330,CSZ_2005_5_CSZ20330,True,40b7e2eb18af97e13ffabb26d643d804d9c875292d43e31629916c2365936f30
arc,cal,Mercury_7216843,Mercury_7216843,True,f88b1022f87abfa02e7943a93647246d0ae05d0b3afd5782cdb08f4fb175ddbc
arc,cal,Mercury_7179778,Mercury_7179778,True,b8f2923475cd48b75e0f5e13f560d3e688f0278d3d218b73265e233c577ce892
arc,cal,Mercury_7122010,Mercury_7122010,True,599414639127b3ac5c913fff9fd73b63c00ee04728550b79a032b67ff9f5a7a8
arc,cal,Mercury_SC_415697,Mercury_SC_415697,True,8dd623bad6be5ef4bf61107a5978de06314c4ed7d36b4aad8db16baedf0e8983
arc,cal,Mercury_SC_411900,Mercury_SC_411900,True,d6021571de0408047bff4267f010bf6273aa56ef66bd6ec02d3eef2d5f7792a3
arc,cal,NYSEDREGENTS_2009_8_12,NYSEDREGENTS_2009_8_12,True,c5cfef010181cc4b5ed0629729efaa5ee35e860da7744724c69e5c9c19b3f17b
arc,cal,Mercury_7159670,Mercury_7159670,True,09785486150537e36114f69fcff072a48a2530d14072d775083121ab22822b82
arc,cal,Mercury_SC_401207,Mercury_SC_401207,True,99551346ee59292bc53a97726cd944b24fcec338274944005418fbb9c6c44744
arc,cal,AKDE&ED_2008_4_36,AKDE&ED_2008_4_36,True,cbd5e8fde1f49c937145282e7e887174a5f1b73eba31d6852d079ed77562cdd7
arc,cal,MEAP_2005_8_17,MEAP_2005_8_17,True,5ea65d9bfa16602397a140056d02bcc93cff62c702360b31ae935de5e56faf42
arc,cal,Mercury_7220273,Mercury_7220273,True,4482bb0d3c147656af68d06a91ac3fe99d1c4d191ddca63a0140bd1dd7d0e8f3
arc,cal,Mercury_SC_405170,Mercury_SC_405170,True,fe51f4497f55c0ab9d7e8d2d8c3150149d9c3f1ed9efcd7fe9b317f1d174d882
arc,cal,MCAS_2007_8_5166,MCAS_2007_8_5166,True,f2f58c37b7e92fdfe4bde50191d0028ddd4ef09893ed4c5eb1a42794c789f2e2
arc,cal,NYSEDREGENTS_2005_8_44,NYSEDREGENTS_2005_8_44,True,b373ba83eb9cfad93cf72e066dd252fc09a063b805e228391ecf1b46959160ac
arc,cal,MCAS_1999_4_17,MCAS_1999_4_17,True,a137c3424fd51630bdc3098100d93bcf934721e930aa7d07740d2db8c4620e15
arc,cal,AKDE&ED_2012_8_45,AKDE&ED_2012_8_45,True,759cea01bad0b1cffd76569e144ae46aeeaeaa7d826162d37d970a7921f1ee95
arc,cal,Mercury_SC_401202,Mercury_SC_401202,True,4e40730e9b64f10b8ae8df2ae8100eb400804dfd7c8402da13f3de831c3b0f7a
arc,cal,Mercury_7041598,Mercury_7041598,True,96b6f6bae7ca49e04c5f60e8b98c4a0a63e6e0b773cae665b8f004893a6450ed
arc,cal,Mercury_414133,Mercury_414133,True,b61cf31b68df97a096a06adb43701c47f11614453faeb11a9c6ab29809d87ef3
arc,cal,MCAS_2009_8_11,MCAS_2009_8_11,True,ce4bb1bbd662c5ce9e0bab348f46124af7a358828ed13d686a569b4f1a88223e
arc,cal,Mercury_SC_400200,Mercury_SC_400200,True,a3ddf9624867ed361e0ce85ae25ed4ac0f8d77ba8de0c002d764210360c54070
arc,cal,Mercury_7009538,Mercury_7009538,True,e15d73faac641eb7ee0d2e01b782771df454047484c2da69deea72b3c39d481f
arc,cal,MEAP_2005_8_30,MEAP_2005_8_30,True,1e3340d77f01b6f2058ac9e4231263e11e9ce055bc62b71bc4a934d5571c80af
arc,cal,Mercury_7222355,Mercury_7222355,True,5f6e878c1176aa8f0ce5647678202393b1df7c2321ffb4f0f746098f6cd77990
arc,cal,MCAS_2003_8_14,MCAS_2003_8_14,True,b9c86bcb6c09d35147cfb8456e7b69f6fdb052585ea761cdcc04b3c375f764f8
arc,cal,Mercury_187618,Mercury_187618,True,f6d1009b4a730e6e40c4adad93d52fe7f610d9e5729e46bfb783330f4398178a
arc,cal,Mercury_7233905,Mercury_7233905,True,595a27fb3cf7602b6475be9ec4972fe3c69ac21011a38b997f6d9b1094d5a49d
arc,cal,ACTAAP_2014_7_11,ACTAAP_2014_7_11,True,b3ef6a9cbd5b145665d7aeb4e820f5943c915a0f5531b22ab7bed8e9f7b7cc6d
arc,cal,Mercury_7090773,Mercury_7090773,True,e8e9d478ad53bafdc4a86201d10913ab9923dbd142490f61e1b186efca1da82a
arc,cal,Mercury_7013213,Mercury_7013213,True,283f3998ebc2880dd9ecd862ae188c006ba9f76af692cafe9ccfb2f91f256fa6
arc,cal,Mercury_7214603,Mercury_7214603,True,6a14d6d3c9a7748e678317d8ca34bb4b7ea4757dd42b66e3ff692db9e317b663
arc,cal,NAEP_2011_8_S11+15,NAEP_2011_8_S11+15,True,3d08fe20003da027649a5d434a29e44a1bff6fdd12b5cded7e499f0d4055f41b
arc,cal,MEA_2014_5_6,MEA_2014_5_6,True,75ae0b4f19b0256f6f3eedc0d7b894671bec36e18e658a1d734c55bd40abbfd1
arc,cal,Mercury_7210578,Mercury_7210578,True,7fff3fc104d97b1cd33717d6d37a96cccb421991bdaabd006b5112d54826617c
arc,cal,MCAS_2008_8_5716,MCAS_2008_8_5716,True,3933d4ba70b4ae210db9382120dd48711bf9673ad136ad420c45e1dfe8dc6403
arc,cal,Mercury_7227938,Mercury_7227938,True,03ed07901cb220d0d20ed6aad35d4d7186262124734ddfe24d88bc338f1b6adf
arc,cal,NCEOGA_2013_5_42,NCEOGA_2013_5_42,True,81ef70fcaab4ac6bf0c23207f3915368b9ac83e661009879de32ae4a9c766fde
arc,cal,Mercury_SC_408742,Mercury_SC_408742,True,c281975b6404d28f5d85c4e87edfa633260e332595fb47c01401aa66ac5fd9e6
arc,cal,Mercury_7136518,Mercury_7136518,True,c07ef0048254fe79e9fa771e31604e120524034ba83b1f22b32718751f19af63
arc,cal,Mercury_SC_401653,Mercury_SC_401653,True,956e7d6ec9f6b8edb08cfaae2125752ac2f7c58db754fc40e082d2550935c16b
arc,cal,Mercury_7042665,Mercury_7042665,True,1a70125fe4a64c1fcbd23b1280e107c5969b19e7d8fba4c85a3ffcb63137941c
arc,cal,Mercury_7084298,Mercury_7084298,True,88f922e9c8a312368857f4ec9ff4d12754fead4e985c09ccd1a39168c547bc7b
arc,cal,Mercury_7139125,Mercury_7139125,True,d9c91feda958bc8458661b6d66c2c78e3a33d45289fae025442fe1dba3812eaa
arc,cal,Mercury_LBS10252,Mercury_LBS10252,True,c45cf45531352418fa7fe661d3612fb891eecd5f99c6a0b3dd2dc741f2796de8
arc,cal,OHAT_2010_5_20,OHAT_2010_5_20,True,8d3e992deae466c6279fa7b0518f0d7b6e70859f7c64c8b0210017f1025c0c99
arc,cal,FCAT_2012_8_7,FCAT_2012_8_7,True,e1e04f08f03e405dfb06edfd0176bffcf9911740d2f863c3a3895f96b867d0db
arc,cal,Mercury_403967,Mercury_403967,True,14eb889c3e3da4b11711f41477ae2235b4847e462c3547bc2993a716dafe6e4e
arc,cal,Mercury_182718,Mercury_182718,True,c9655ea29110e53967a323f1fa575c45971327540bc86193a76538fbeb58a799
arc,cal,MCAS_2013_5_29408,MCAS_2013_5_29408,True,66ba168ee50f7600244bd3e7a34f016ac724ce14fb03db9796e10ffac178e361
arc,cal,MCAS_2006_9_30-v1,MCAS_2006_9_30-v1,True,9b217c228cb5ec1eb88b9843202db4fbb1febb739ab4b0fa69731ff48a354f1a
arc,cal,Mercury_SC_LBS10039,Mercury_SC_LBS10039,True,194e6ae841ee3253e90c5bc19a01090fa2ab8edc54792f45b27dabdee9a7a1bf
arc,cal,Mercury_7109253,Mercury_7109253,True,0c87659ec7067b575591742235aa64d4cce3904237cc582c054e4f87dbd4d6d4
arc,cal,CSZ20059,CSZ20059,True,753d496ae4a379b6a84368c4e218b80505999c6a80f735d50cf9bedda84fb3bb
arc,cal,Mercury_7009625,Mercury_7009625,True,7e9abc186e10fbd751842a17f4fb1d180dd3109d46a8b7df9c46208327bf1f4b
arc,cal,Mercury_7012670,Mercury_7012670,True,8ce4941797ae4630647dcd95b35d76e6224b1f2df0c28743fde5a49bd0eeff56
arc,cal,Mercury_7008050,Mercury_7008050,True,cfc534e11aeb584a4adaed90e454e5f3e43f3e15787e0a7585f67526d812f0a2
arc,cal,Mercury_7163258,Mercury_7163258,True,9739739aa3a671f331b439c55584ba4bbebc20dd8bf088c2e9786ab6a42e22d2
arc,cal,Mercury_7090353,Mercury_7090353,True,6531e9d4a7146abb806a2576e0f132cc0ac96d5391839cf4edd989c7598a8b11
arc,cal,Mercury_7200165,Mercury_7200165,True,c9e337325f09de9b541d66e68eb3a0b1871412214c93eb9b17439357c270fc8f
arc,cal,WASL_2005_8_11,WASL_2005_8_11,True,c76012541d3dd5af83f35214489b8e2fc6e067f9b9030efc201ddba2d075d2d4
arc,cal,MCAS_2016_8_10,MCAS_2016_8_10,True,6a7649209c2f5493e2ad7ec623b4ee56c442b56d8ab9f4bfc93ad98072076c12
arc,cal,Mercury_SC_407674,Mercury_SC_407674,True,3313c771a7fb6219f5d7bd9d2d3cacfb5dd5ea58fefe0ed1790d81f08a2c88b8
arc,cal,Mercury_7159863,Mercury_7159863,True,72fb49afdc85ee2471017ce344ebdeb1e35e9e8e5b5549d97bb434fd9acf7cd9
arc,cal,Mercury_7027353,Mercury_7027353,True,3a7d2fda3c349b978cc123367faa6d47667b121acbc1efa2d71c314fbd4f4a86
arc,cal,Mercury_7213290,Mercury_7213290,True,422d5a503763a6e6c6ab2196351def1319f3d32c988f0735daed5c666269df6a
arc,cal,MSA_2015_8_31,MSA_2015_8_31,True,9e74cd16a7dd66bfaddd68974cfeb872e3a40f82ecbba84137693d04ffc05ec3
arc,cal,Mercury_7164798,Mercury_7164798,True,02bcfac7d76dc48ed0684ef8628ce487125f0132e3a89efde972864ed68e53ab
arc,cal,Mercury_7180758,Mercury_7180758,True,75f72faa30074c7b791c910b3b10d20c65dc04b1c037cb9b2a6d43279bca2c68
arc,cal,MEAP_2005_5_38,MEAP_2005_5_38,True,4ae6f03fc227e627e60e7ecb46f02dc6475b2eec0c6daedcabccdd89906e0a5f
arc,cal,NCEOGA_2013_5_25,NCEOGA_2013_5_25,True,1abda1027fb0db3a8306c91abae545bc3c77b117d2a453743920831f99d1649c
arc,cal,NYSEDREGENTS_2006_4_19,NYSEDREGENTS_2006_4_19,True,45b3aa00cbf0fab793f57333b59057809bc744a18a56529771c609341fd0b6bd
arc,cal,Mercury_7205818,Mercury_7205818,True,b99d8d7f92ad7a29aaa79d30591720cd05d0f1ae5e37c9e7d6128c07c6025a37
arc,cal,MCAS_2008_8_5691,MCAS_2008_8_5691,True,411f2cb1cab9b00f8ed4effb02fe4bac4a8eadd9a48469fe20849f1cf5b2cca9
arc,cal,MCAS_2016_5_15,MCAS_2016_5_15,True,b8300a6834c33a3155b538544c121690802617b799916eaad050099e05f466c0
arc,cal,Mercury_SC_408415,Mercury_SC_408415,True,03fbc5cb9ac6eb17038cf4d58a60ef9d545a84bd762a67613dff091fccede737
arc,cal,Mercury_401011,Mercury_401011,True,b49e8df4c44ab1dcae670c2b1ab2fb01ef00215f57cfa9f30d3fda7f08990c7b
arc,cal,Mercury_7085575,Mercury_7085575,True,78b8a573a9ba9f16e86340ed0136645886937072f03a71435716258ec9edb67c
arc,cal,Mercury_7058118,Mercury_7058118,True,6d76c10b56c19efe20945df2c0ce4f7e7ad0d2a53381422d2e10f5cf3ae90e60
arc,cal,Mercury_7013405,Mercury_7013405,True,195c31340dd11f2ab2905a50db75a7df20af7f9b0e9ccf4855523ea1d560e741
arc,cal,MCAS_2005_5_15,MCAS_2005_5_15,True,5a0a89caecd9f5999517902a2816066699fe37c0bcaafc058f23ab8bd6be944a
arc,cal,Mercury_7211068,Mercury_7211068,True,6a7be29b46edfc0cd335d432ea4719d9a95d043724266d339dcd2b431b28289a
arc,cal,Mercury_7091980,Mercury_7091980,True,55e30114e3a98a5c51a7cdeb5440e115ad51f9f89d2d5fdfd6989e16b908e066
arc,cal,Mercury_7213360,Mercury_7213360,True,ed39e22aa3a493bc8e2b2839f110402b77846794bbd62d87093f73955d32e27e
arc,cal,NCEOGA_2013_5_57,NCEOGA_2013_5_57,True,eec14ba3e1a351219c580edc86b08c29bc43474285c5422a6f9b55c55f2086d4
arc,cal,ACTAAP_2007_7_28,ACTAAP_2007_7_28,True,8c788036fe3d57bc473855e7d0db2a9039d76221a8c2ea18cb2c5eba0a148bf2
arc,cal,Mercury_SC_400377,Mercury_SC_400377,True,1821d594ddff491230a4e52a7502140e51bd199362c59d04ee74d223613673a9
arc,cal,MDSA_2007_4_35,MDSA_2007_4_35,True,af9730e15ac4679fb6763f1743201b59759ff72b460e7300fffec66863854b7b
arc,cal,ACTAAP_2013_5_11,ACTAAP_2013_5_11,True,94d6ed08d4ae9ce9393779aa36f95c885663cdf49a8b0e266aa6751482ab8292
arc,cal,MCAS_2004_9_20-v1,MCAS_2004_9_20-v1,True,d68f3fc6b8d7708388b6e71525fcc2ebee21b4ad4c808b1fc5df9e4b38b15ac3
arc,cal,Mercury_7109585,Mercury_7109585,True,e85250d66f3b3ea7ffd75255bec8d36aa3e0bddf76b86a1024ec8a3715517ea6
arc,cal,OHAT_2007_5_39,OHAT_2007_5_39,True,9360e0cab9f1d593a286cce9bb92f02a585ab00a408dff14145d7e2a1c852809
arc,cal,Mercury_SC_407194,Mercury_SC_407194,True,624f47bc7dda6c2b5d2ef051a9d3019fae376b7025bb0db0639c1c21795873fc
arc,cal,VASoL_2008_5_9,VASoL_2008_5_9,True,ddbfe2f76346c307298f023b19e36c8992ece1d807370dfa69cae72671058b48
arc,cal,Mercury_7030083,Mercury_7030083,True,7aa9dba4ec8ad6197fed6fac11e24441f5fc28437f11eb3f8c4ca1a9a557fef8
arc,cal,Mercury_7198275,Mercury_7198275,True,0facaecf33b6f21ea93ba63e0ac9c410cd2f27ce1b61600510ed885b1d049859
arc,cal,Mercury_SC_405728,Mercury_SC_405728,True,00e6637a8c759f7063a2be8809089e7ba0cec4fce125f1158abea0c752a17e21
arc,cal,Mercury_7222740,Mercury_7222740,True,f8daae98ab121ef1d171954a7f4d494a56b70001f8e208fe6d86dc962e5e9fd9
arc,cal,MDSA_2008_5_40,MDSA_2008_5_40,True,a6d92c229eae4805cf7da2570d40924b6463dbb08159eada1c1e1ec47f21cc32
arc,cal,Mercury_SC_416456,Mercury_SC_416456,True,bfdd67b99232e94168d728b08039a860bc3035a5ef31cb2cac3b2b1a96d0f8aa
arc,cal,Mercury_7212555,Mercury_7212555,True,f070f4d171a653a76818974fe6d317542ed753c80a970ef21cf8c745ae773d36
arc,cal,MCAS_2007_8_5169,MCAS_2007_8_5169,True,b5630d212c1ce14bdb9e24e6e0b16ecd68ab2e833ed7b2b35ec76e32c3e75068
arc,cal,MDSA_2008_4_2,MDSA_2008_4_2,True,bd7366c28a0d6371b7010bbe5b3ee6e900e73db4c499569a894d6a4f094b3c44
arc,cal,Mercury_7188878,Mercury_7188878,True,e8a8eae77d8a50ffd740bd7bd1dc7065f0cf34bce9d73173a3d8e8833a372dbe
arc,cal,Mercury_402211,Mercury_402211,True,47a220b795b46f9d4a413bd6c21a9aac3a078ada48169615abb90a30c580fd52
arc,cal,TIMSS_2007_8_pg128,TIMSS_2007_8_pg128,True,5b59bb9e2e546cda6f5edeaa8757c761e058cc760b1997976550212a9b8499f2
arc,cal,Mercury_7097895,Mercury_7097895,True,f27a87216387f4ede24bdd3f41cab7e80a1e9c32c6e615a4670733ec2fe75e0b
arc,cal,MDSA_2007_5_50,MDSA_2007_5_50,True,03999f4bc486c69f80618fa355b195d40b3fc60b876bac293fa7cfb45264c705
arc,cal,Mercury_400639,Mercury_400639,True,30f3b73dfa220cc692055b9dac94fdf3630ae72c2137cdce65d8f053eb06ade8
arc,cal,Mercury_7143185,Mercury_7143185,True,73be234a40feeb3c3610e79d1f65427c9860f7eb380e5a3aa70895c9789290ae
arc,cal,Mercury_400350,Mercury_400350,True,d7db51c071d7e1fafc0b99baa3fab18622efc64c2b14aa31b9cd4a7b28cf32a3
arc,cal,NYSEDREGENTS_2005_4_14,NYSEDREGENTS_2005_4_14,True,1ad7e3a263a22c948f41db43378eb682aaa8806b7d27a1aef1205c3bcae3adf3
arc,cal,Mercury_7056175,Mercury_7056175,True,a2ef589601a8e88446da352ce49855451c91b4f87a11749a2c7428aaa568265c
arc,cal,Mercury_7228043,Mercury_7228043,True,0e077d3ad48431b41afdfbd2c3a0d1d2998131416ae53f35bb869f16d3c09b83
arc,cal,Mercury_SC_LBS10046,Mercury_SC_LBS10046,True,883babe8cf466ca4c0a17effa6c39a015c4b45be17c73ed9c338387fca37b8a1
arc,cal,Mercury_7182893,Mercury_7182893,True,28aa2c977cb7fa99f7712b92b2e0db81e006efacd290bf3dcf9e133a9afb532d
arc,cal,Mercury_SC_401165,Mercury_SC_401165,True,883674d89fbc936649a40bbd741e2957bd36b5b110e77d4e074a65a2fcb85409
arc,cal,NAEP_2005_8_S14+9,NAEP_2005_8_S14+9,True,e3b8715028040751041c5ae2c38cd51e00b87617f7d43f40ebbd978973d370d1
arc,cal,NYSEDREGENTS_2007_8_21,NYSEDREGENTS_2007_8_21,True,ffc512f34b706c6a23914d4d8a53d7693ddf29abccfdc7f59b99f9bdd8a95e03
arc,cal,Mercury_7108833,Mercury_7108833,True,f46855840b660471ff80ffd033957e4b6332cc3285259b210f7de71fcfeafaea
arc,cal,LEAP_2004_4_10259,LEAP_2004_4_10259,True,e52aacc3dc0c8c5917d6c43f1dc96412bfee3fef53a9ff0c7ed2a7f41acd3374
arc,cal,Mercury_SC_401814,Mercury_SC_401814,True,32f8e2c2b2415000458ad233b511d6ca423453c16c8e2c6b4cf4c3b7da2b9f98
arc,cal,Mercury_7271268,Mercury_7271268,True,45a5da2f8dbd72918701e9c705ce6d05a204b7942b93e52bbca76d01012e576b
arc,dev,Mercury_SC_407695,Mercury_SC_407695,True,58fab9528e1b7a0ec8be9d69809945095b376460f2a77cb02be504c62862e035
arc,dev,Mercury_7103565,Mercury_7103565,True,235c510a8d7ffbc7f07bfe97391dc4102cc652c4af4d54a620a9c914072fc659
arc,dev,MDSA_2009_5_16,MDSA_2009_5_16,True,e9ec765231f4ac305323a8079b11a1278632601af6d2c62da1a5a84ee4bba996
arc,dev,Mercury_7027230,Mercury_7027230,True,9e2c150edc3c933c9662ace6584eb4cecbf6ed9cb34d59ff60b1d2817cae2d8a
arc,dev,Mercury_SC_405487,Mercury_SC_405487,True,d85f50d4caf94712b21e46eb0180d9414200d4db24c652e0dd97cfb040cf6b44
arc,dev,Mercury_7032743,Mercury_7032743,True,a10e73920ca8c7bf5f32a11cfc36a1050d11d1c561898646421d7b6ada1cf9f5
arc,dev,Mercury_7205135,Mercury_7205135,True,c714267893a176a077ef82cb13292f046aa52ffcaa17242273f2b91b5f72d30b
arc,dev,MDSA_2007_4_52,MDSA_2007_4_52,True,5c35f520926f1c19aa96f1871110e00d7a790adacfbee03083b21f5a7efdd492
arc,dev,Mercury_7103215,Mercury_7103215,True,ce1ff7eb9324ed349c0e904b51e8b8360eb32c2de594e1596c1226199ea428e2
arc,dev,Mercury_192168,Mercury_192168,True,6eef40069e3f6dd795b77ed65f69495fefa1bc8d3352def6cbb9579d4a78088a
arc,dev,Mercury_SC_412337,Mercury_SC_412337,True,e922ed6a2f6e3901390ac29ec4f7fbe909cda9d8c63abe5e989062c9782b91a9
arc,dev,Mercury_7162838,Mercury_7162838,True,7ddc26685aeea99850d129575055a3779e5b2817190d1b36468936b955b4b908
arc,dev,Mercury_7159775,Mercury_7159775,True,34c45fd0688e592f01fb1804822f903d90f84eecb4843b2f2d4eb68e2760f6fc
arc,dev,Mercury_7195440,Mercury_7195440,True,d29f49ce8e97941f8128673de6608bf7a661375c31812ddaf3b8a0619a9f9797
arc,dev,Mercury_7017990,Mercury_7017990,True,16c110b8d8cfd41d4e81145ac0895b05e0b8861fe1547d2239027afe827d06ad
arc,dev,TIMSS_2007_4_pg90,TIMSS_2007_4_pg90,True,74be6949c9131dcf4ee9ab24796cacdc434db6caf55809d089e7da171048bd1a
arc,dev,Mercury_7198380,Mercury_7198380,True,eaa8992ae8d6983a67005efe8f0016a8a7108060d59158a1920adaf503bb1d0f
arc,dev,NAEP_2005_8_S11+14,NAEP_2005_8_S11+14,True,f837cbb2ab85175ee2221e809e41d5f508f71193f825f0deab843af67cc47d4c
arc,dev,Mercury_192290,Mercury_192290,True,d367d957638abbaa12b38eddb5a02f563ad15ce4bf6513cd8e90c1cdc071c9f0
arc,dev,Mercury_7192990,Mercury_7192990,True,5225d7eea77af0d5edaf696770478783b6ef9dfea7850594884332b92f2a46d4
arc,dev,Mercury_7217053,Mercury_7217053,True,028af5ecf2a39402159338923167ec1418affddf53a99b9968ff852c3a6d4c72
arc,dev,Mercury_7179358,Mercury_7179358,True,ec1353aa20a54334c600fde75f043b8d03f2399a94d66df84ae62c0839588ea5
arc,dev,MCAS_2005_8_5,MCAS_2005_8_5,True,15a6b70d2fa91cf7c890652761088ba47b0665508a68e1be3a9ab2266e5ffb38
arc,dev,MCAS_2000_8_10,MCAS_2000_8_10,True,edabab9b4132159cbc12ce1295bbd2113a1f07b6144cae75c27e45d8c2f3bf7c
arc,dev,Mercury_7187915,Mercury_7187915,True,ab373a2dfc6d1ad4a6e55b807aca3fdc9b80ec4d3078eecbd81706239ad6d03d
arc,dev,Mercury_7189823,Mercury_7189823,True,a9a533cfb299f3310913436a848255ca2760eb8224bd312d056d75b208f76633
arc,dev,Mercury_405454,Mercury_405454,True,3a55f045d037de3f21dcd0cb44f0ddadbd828cc93a12e2565f29af0b0f5df583
arc,dev,MCAS_2012_5_8,MCAS_2012_5_8,True,cee55aa48cbb7e1771cf398844275f15d496100c007f71ecb31aa28a1e6332d6
arc,dev,Mercury_SC_LBS10040,Mercury_SC_LBS10040,True,f5e83819018c726c88019a274734ce1bd211ee85f47a3e5099d077e68f31e82e
arc,dev,Mercury_7115063,Mercury_7115063,True,8d5b9b6910ca37c3a99a174d5ae798c57fa0ef43c51bfbaeb4a6bee39b9ee6a3
arc,dev,MCAS_2015_8_7,MCAS_2015_8_7,True,d8fce63b2ed4a6c6063e271da12ccf9e24156387551eb30b6c6f72d8d31c7f59
arc,dev,Mercury_184765,Mercury_184765,True,e55153bef8de003ab8e9a7aebeaab342846980b048620bf43168f13345570d85
arc,dev,ACTAAP_2013_7_17,ACTAAP_2013_7_17,True,ad50a70f0732a06b3df201bc2dd307ec8b34ef7ee674276d3c4a9ab1cc28d29b
arc,dev,Mercury_7248238,Mercury_7248238,True,cd934414245de7aee518c563782b24e42ae2ea9d566eb4db1a4a5f342f267cf0
arc,dev,Mercury_SC_410964,Mercury_SC_410964,True,37cb4d1e6a3989038246cfb70832775829e1ad0349e318cc7c2cfa50cfcf8ee6
