group_sha256,representative,id,selected_unique
604c45612290a9b20e524ad687e76b4148ec77d155e7f59c61a824220230986f,13-1026,13-1026,True
ca1bebca303d36b3c010ee16b21a7e7f85fdcc49aff06dcda5eba2fae797bd4c,13-937,13-937,True
88da905df445642627fd6bbc06d74a77c2e399bb676b4cf73ce6a618d0a3243f,14-1381,14-1381,True
4185c6f979a622eccd1fbae4ffcb7361eef4d462322f714f98ad5aa6989cf662,7-476,7-476,True
960a7f49cff104f32d384187b9a20a136c70e525d3de04b0b88feaaecc7a6276,14-728,14-728,True
a79e2eac74a93a14c26ec97c820ec79f4aac1de5a0c03fbed52d9c077ed09ff1,9-1088,9-1088,True
86e6d5b915e8ab57776d5ebfa5e44bc6230832667d70724380ba1b21af696be3,7-88,7-88,True
ba8ea0c7c2122b1d5267aeece315eebc64a3dd8f9c2667a40dc092bf3a0ccfe5,14-219,14-219,True
49b41541fb102ed725c16b878ae935282c6a73ae42625a81cc0a49780b760230,9-715,9-715,True
333665c46f4fd4545ef5e7a62671562f3df5851c0a4512b8047f4f480f6b35bd,8-377,8-377,True
89c6f9aca644fbb3f422dba7ade97abb82def817404fd2083c1e20cf03c71d43,1094,1094,True
e6611027620eb768f7cfc90689b6cebfba0a551ddea7c5c1febd5cc805d5f41c,14-767,14-767,True
6b73b98aeef049177be3658bf77c6646b94294748fe4000773cd8d05f16eb6aa,7-1137,7-1137,True
460ede7c5c5316a23f9912d4ab8eb21812a216130c76bcd9b749d200af92c91c,13-640,13-640,True
b88bda59e50a03a883011128fd58e561a5ccd4a2e04fe765b959eed58d781e19,10-368,10-368,True
11e02ec19f143cead32e734e0e44fa082f48060a776717e5eb76a59ae24aee36,10-177,10-177,True
4d806b2e71d4ce7b4fb8831f08963b6466eb7821039a12441fb5ee9ef96ec7b6,8-80,8-80,True
df4b5d9868734a080fd6cc7152130c01db9193bd4f35f7b93c5951ec0fb06d3a,1027,1027,True
b97fbc3307c81f063a6f468f94940e91a59a4228835bd725fbf4af0e9586509d,13-193,13-193,True
3182664da525755e38e39b6611629d4bdc2c2879a3b911be74b069d569b3b9b1,11-514,11-514,True
35e62c1bc53f65b1b00854df33baa3138085c969ccd9121bbaaad42de0779d3b,10-964,10-964,True
ea1bd5f00e9b852a17539159e5496c87642d094c68b386a8ee891e7d2f3a25df,12-803,12-803,True
10f29fc00c3e47b3fd12f6289c8cabfe579151e98731c7458964483e97e4f0af,10-301,10-301,True
a48a12b79fe3c1f89bcaf745538bc52c4e796c43b4653f5cd34dea499692efe1,12-142,12-142,True
2ca174a86d3877d577297c1e4675700f8205e94140c42dd366ec9168aa82da52,14-1201,14-1201,True
74d137d0d0975254b1a631a79ffdc92988e0c93b79f4045a2f195a927320fdf8,7-905,7-905,True
20b19e5a11908e7f790383d28a77a0cf39661a0f3d32a94160bae89abf8d307c,684,684,True
8070576d3ca0e113fe8dd0cc06e8d6fde4e1196873e887e982653cd7fe7d7267,13-686,13-686,True
31d4c4fa2bbf8ec65ba7b20b8796f5071e1844a00d0ab2f2a5920148c06ba58f,1217,1217,True
d21a88d51b1e48b0fce747e43b8639ca70ee241f0f5174e09587c8050118a1b5,10-981,10-981,True
abbfa7c3a8e8e6050f2916df3c836713e9b17ad550f4b4f3e80875588adc3f52,13-302,13-302,True
d5f9b522a1de781a525569a15e22d41627d39e886b44ad4ebf93a857ddd5f07f,12-687,12-687,True
9074cfaf47dc1564740e267b0c77c40c55d0c63aaa0cab1640d58b90b11bd8d2,12-795,12-795,True
4e3305e4435c94608d04a826bad17e82e47373b3875c1ec5200fb21f78daa058,9-928,9-928,True
4ff43858d895671b002b5d57260d74b673ac6e8b46e9dc475ef281c77158f0a1,13-75,13-75,True
bcb414b6559fe7d2cdbc960bd2ced6db55878297d192c4ba4404f738377a22aa,13-557,13-557,True
88cd5d45ac30feea081499b3132b4ab15081496102f4cdc59a11dfe91881dde6,10-740,10-740,True
1172c2c456d31a93bf3d04281b2fb9a22157e3165e3da52384cfe5531ab13bef,13-882,13-882,True
b3a1f938910383d72019a116e697aeeb6dd8301eaaac3e39f23334a0f6681f23,11-427,11-427,True
e13934ff2dcc56ebbc4312b9558c0e8a4be5d2acee81880ff1c2ca61a7e3c74c,7-6,7-6,True
771c59a846749b379d1ac162be2e0cade36bcdee49eeadef2385134e567f4616,10-632,10-632,True
63e40fb2ed7a05a0ce23408a2c7ea9307654058f8183d768331ea669d38be170,13-572,13-572,True
4f513a63c98a38de61dbf4d024404ce18ea11cf237795b3ed0b7eb65c84b26bd,13-995,13-995,True
15d06c121931b459caf1b92303d52215f81cd13ca49fdc836f140d2183cf9da9,12-89,12-89,True
c441629a26f3f0793298be219787a804ae7ba859b55831eb99830c6bdff0388f,12-99,12-99,True
3d71e3b9ec7079bc10ac839cd3e607153cbf950468f7b7c5992923d71eab3df7,9-10,9-10,True
6c32902180ea6bc98054d28ad6cbef68cfb7dcc9a44fc1e667d2bb444bb8e49d,1241,1241,True
5afa9a00672d9320c244cdbf1e2156c4a92a0083161b6504e8022c0e4a3c49cd,14-213,14-213,True
8a0b1650553f7c1fda15488b1278d889dac807369c23d96e454ce3ca98f89242,7-1073,7-1073,True
ced113f6ce2cce102c13c91e3f90282e224d37cb1a523dab414e3a9daa66a7ff,10-658,10-658,True
99087767c91bb086b6771afb8891cfccfa356c48fe311ae116993625eb8adfea,13-1048,13-1048,True
773e0318f0bf03bc66065f53cd5191641db0b1763b1c02f181e3e29356e5ab93,11-67,11-67,True
b5cee7f448cef75bcc065653c46536d4804c3d4ad2a0f0e6334eba8d1361b45f,14-820,14-820,True
2e4fb2ee04fde5c3d154162af05575607da4141c5ffb82f234093dcb7c2c603f,13-947,13-947,True
4003b3d39fa0f7d74caee7959bbf057f114da2d3c4f49f6361aa294a7f9edc4d,13-299,13-299,True
84b7db799e71750a132c9648604cc22575b8ac72090fa7a2ee0598ee1fa75269,10-436,10-436,True
892bbc89ed738d96d09c3ccaffe8ebc75edfd8649565161f74a86e66b9331de6,14-1061,14-1061,True
526a25b97a7e94495134fc9647e2c62b98676f88c1b1781881dabc933b343bb4,13-126,13-126,True
7f1999db50b6722080c8ed1628d88f4ad8ba92669214dd6ce14e8f10d386dfa3,14-204,14-204,True
d7155c6006e3e42b99874283c142d8ca2c3714a8c809ac75fee45de2e4bba519,1575,1575,True
4e1422a39b45393b6e203223ff0f765622b3cf946c93aec09d4f2dcaf7bc6832,10-761,10-761,True
50a33405aa03cc03a2f140a40deb09c7873275806d3c194071d543b81d21b311,13-938,13-938,True
2eb5c549659cccebd291fb462abc805c671a4dcca1d82ca0ff7bb99e864efb19,12-698,12-698,True
1ab5c7242186b09d1ae089d7d36938c075aaafc40ce92f0c29ecc134358490ef,13-579,13-579,True
d621837963683e162d071af62f65018c9fc50a93dd25e14b9d9d1315ee45e333,10-100,10-100,True
c6fa675046c31c201b95a1fc91157247fd4a46a64205c696fb5ecf4e043e725f,1908,1908,True
6dd83d513cc364f0a7523e97aeee8d5471cbe639b2995a2f1e04de2bdf95df57,14-1512,14-1512,True
fb4e2ca812097ca2f904bc1e8616abefa0fdd255104e4ca53155baebc5a398c9,13-910,13-910,True
8c92647d4754dec41e756b8fa5b83b53cfc6a717bcc1b5c3cf66edc18c1142f1,7-56,7-56,True
397cc2ab2017abed9f8da523a042aa904e343be5f61449bf9456e9d2bd7f47f8,12-467,12-467,True
7cd47ccf399d25008d37fc66992e285e561f4d10dd4f888082efd39d64c0adeb,9-1070,9-1070,True
a854cba2b0ffa7ffbd9145fe7e459af749b6d1d90eab8d3189f8f6115b4881e1,11-11,11-11,True
b08d714afd086deed455cebfe0e3cd65351d52c3c670ed56c6ec0a39896284a6,14-263,14-263,True
ed5939eb2229c7b7c3f41b8602fa05a19cd6fa5bec7859420386155bfb69dff6,10-886,10-886,True
a3a33ee2abe12437fe1f1722f1ab54094bf80c01ce14e23ade49fb8d284c6de7,14-355,14-355,True
552950ad1c47778be10ea3e0d8709ecd10b58837c1825ee773e80c0dc95f4366,9-261,9-261,True
707b2b6efb2a0a8a7a8c6c89de0d5c0ed5b23cc3e18dd7a8e15992ddf9efdfed,1412,1412,True
a0afa0cb9775e4d0c004a73843afdaf796d5c42585ddee73a56a691a4e9487d7,7-716,7-716,True
33209a1c92c770e582ec73c89f5bbd30064810ff7016b94f48befad2f2702016,13-658,13-658,True
a1559fa146f7e67193039044c1511899df76922b28f1e741749976ba4b32b784,12-753,12-753,True
252af68567c25389df1d7a65577774d6169cf8add8ff9919291dff7713c481c7,12-984,12-984,True
d15f9d0bfbe39ec4d81e2b211995e81694b4599ecc77604dceb2cc28d904515e,7-1084,7-1084,True
380bd48cb916d4eb9a4fd60517c9627b55c6d6634e3dc58c16b257d479bcfbd2,12-651,12-651,True
d5592674ed27dd22dcad7e8ba8a1cb2aaafa33c10bb325da9d5b8305a56f3b4c,7-1064,7-1064,True
5b0467f1ea5968f7e93b0f15cc2b0659d02dfb2ddd3d76b177a0dca99c208ea1,10-1094,10-1094,True
b312e461191d0ac12bdb9c473da7d87901a45b1d10827d965c1b5c93cd9482f1,14-1480,14-1480,True
a41ac0ce5f05625adfe04e386e957d39aeb5c263ff2ea618cfb0325a18ea453c,12-874,12-874,True
e07ed2e70abcaa23242d43fd634d540e78161b61aa632f9b418b27963bbc74c7,14-74,14-74,True
3883773a6b5386701dad0d12b0aaff9b5847e9d42100d7acf4b32be87a60cb07,12-273,12-273,True
ecc53c0b9338fa9f7c3f7b0b046fb6906ef409d489e929ff28698cba77fd46e2,13-478,13-478,True
b9480620e97bb75e718358a30ca00fd2e0a4b01221959162ab5ece991b36065a,13-347,13-347,True
3e90f324ced9534971119b4de989e0fc8522c915a19b8d78243823cf3ddaa780,13-416,13-416,True
7c2d631ccec2bb101002ea1a9551157554b980aa4f4f9f884f043567f75300a6,12-675,12-675,True
f00114f67dc0fb51340f5ab116729e1d9760f2916b06ee79bdf8f10580e99a96,1000,1000,True
fd91e3cc462ea5b07b6015e9a2f8a1bf239d60d379fbbd8793bf42c4bd6bcc4f,1898,1898,True
092002bd4ff25c9547f486f9488d9cb91248674775284666abb817420d756744,1505,1505,True
88f949cd89da4aa10e3a00d83be9296e61fa6cd1229627962023914aa11c504f,12-1175,12-1175,True
982103b1ca866bc792c5eedc3a5dde0f4e2a4c61f35eefd894a96dd428f5aed3,10-1199,10-1199,True
62dbe100dcd83c97649323155be86b712e1c12b81aa9f500f3653435a6468160,12-1133,12-1133,True
24428a750f104f21c9adee1a70dbc4347b145348b4d66e483ffb23a46ae09e5e,12-930,12-930,True
e732acf8901b78039e07db8f1511003c7a1c14e81349a77f583abff97a1b420e,1738,1738,True
957b811778acd59a336ffec8ce16850eab97be5af3f0fe3146e4fbacf7b5b211,10-141,10-141,True
b658cebd73dafe67f854257c976e6e0db77fb5ff066d010df6d8a60b57814c45,7-1182,7-1182,True
44955bf3dd05d5a4b5b9564ff9544682e6c4edfb82228db48328e5164511de4f,12-784,12-784,True
fd957e121c15d492eae5df07730fc9e29f6832b18d4d0da8877216acad6690f5,9-706,9-706,True
4cdef2c697dfbc8f3999dfdbb435ad4cef49b974208e56cf3c3d65f7b0ab7ec2,13-661,13-661,True
4364dfb1ad5ceea40a8567b1c694933810d6bdd26ef358203e69ddc422a33209,14-1292,14-1292,True
87413a6319b15edd31c8132feebd774edca0c8406d9abf95e2a448cc363353e0,1573,1573,True
fc1e09ba44d77ae0660d175b7a11ecd555db3718852e33149956e40aace4745d,13-921,13-921,True
2bced3f870e1628aabb2b28c914b1a66853f6bf2ce9d0074572344958632f0a5,11-137,11-137,True
159e2e1c6eb66f87a02214997633236092b0d4ebd113b4c6d89b2eb12969fe84,10-849,10-849,True
b37012259789b75e1729ea1e11bdf012ccb1dcf2c8a396000bacbeb0cb1f7aff,7-439,7-439,True
0fd2cbf250420a0acd5d112674130e7e69178b90b4b3efc36e6d4bd9c0d2b8ec,12-551,12-551,True
79572b372319cc70be5fc12e62605963dadb7752227b2a503827c4c09655eee9,1489,1489,True
a23b620fe500553fe0ccbec1207020207ec58ff92ab5e06a0bb855d15e808cf6,13-922,13-922,True
b184285c80a5df3c13d69f9654a78875485291c5c3ada3d6eb3bd40c6afb62a6,7-1093,7-1093,True
f75edea9f5645e37d1b08714e73b87aeb1c720748043c1d9069e34b708b34e65,12-335,12-335,True
550ad7355b01e75b90fff05f884fe4a7c8eb2104b341298ea50535bb866512fe,8-105,8-105,True
25916c10550f3ed34e954a3317bd84436d9ffc2e71f0576b1e7c55a5e696ca10,12-317,12-317,True
8a9c17cdc61e1b8451351440a480ec3f7acf0c7972f96399a805d2e83ec8a0b9,10-1144,10-1144,True
3ee79a8065b48184768a0d979800cbbd57f878f9fb28432f90b5e62a472c69a4,13-142,13-142,True
d373f9108b0b62babdec9113bc61dd1882aed5e7a419a2c3f16fba8e2302a80d,10-861,10-861,True
33b6d70027c6ae4777ddf8c59dd204a67589d6c0f40ddd3d7f7c88189c1f65ac,10-47,10-47,True
ff7eb7f53ad961cf4612d07c62815f9d8da6432e82ccc5e8c04035644f2eb5b2,11-688,11-688,True
65827d99ecc82ab5abd228ade904322ee4e15ca8ed20bd24f99505594679cecb,118,118,True
e6f23ab2caec056af8137e5a96e022182912f484b93d80e08f426234431ed462,8-95,8-95,True
f26f442a2bb81fd3fdf8e6be41e33d2eb953eb0c91d3077d0d624ca6ce381933,9-319,9-319,True
326eadb67afa3cbba14e0c9f59212a33ef1f5e0fe0b2c76c4ab3109ed9803d5d,9-864,9-864,True
6b79a7d7cdc7a73dfc72c04d64b72d453ffb371135763ebe974a48b17e5999ca,1299,1299,True
58d1457c184ea5122305babf1abf4a1a80cbc29a8c8d2b962a8974d633859ff8,9-396,9-396,True
490b27f51688ae5c949008672b7aec32fb13a2220f0b5d2731228c2d27c242a9,9-939,9-939,True
50fe6550f408e3e5867d1f3f19741e953980a838405147b19d5131fc92b6ecdc,828,828,True
d0e79a2311f60546e7c7c8dce29f5c6a5915b6520b5904fcb43cc4d2e6eda14d,10-645,10-645,True
a35c30a91a1eccbc56d663fc1e4ebe88b0c047b8d72cbd0d6fedf3ba06e76d0d,14-934,14-934,True
13406adf2155593cf160c6153d7bc598ed00c1a3dd2ad6881927cd1d12c165e7,14-672,14-672,True
360e43230279a77589f02711e144f6faca0fefc48abe9ff132324a8658ed7965,10-550,10-550,True
3033a2f820239f101c37b5690b2b63d9396f36adc8ed592215401605631b4be7,12-453,12-453,True
7f662eb1c2b1c97fc77b42db62fb826f6dbfc564b5ff88b5a61b0c5cf40bd981,11-159,11-159,True
1faf1050d65e8f19854c64d84b68ef23bc23c75045edd3446836e335553fcaf1,1302,1302,True
5592a86aeb1463e63a50d8053a85967b69766d7de4b536fc70e6856bbfcaed95,12-646,12-646,True
677b88238b783e2bff4ae51b7d61d24705487c9c929ba3fab1e22dca08b6bb00,12-548,12-548,True
905c1ce08c9a742644fa7a164b16d6eac57a61acc79123ca4577f7523ba4f7ea,8-397,8-397,True
227a95130c4174197171c0f15d53697ac25c968c2be5d88d362006485981f80f,9-157,9-157,True
aebc19d2562e01b64b20294dad3caa98b48bfae22a0a740ef79bbd3be8fefc57,13-991,13-991,True
677507f70d73bb4235e7ebae5775bced7fc7c8ba385e9aed3f4519050f03b77c,9-608,9-608,True
da2ded760ae9313342367e175723f9b4f5eb94c7435afbb3ba5a7610bd56e8ec,8-383,8-383,True
2a4ced5be1780ab4b81eea5c51c8c08d39510a3a801165e793ab997369577568,8-8,8-8,True
1136b8bb2777db00ae6eb4358e078ebdc4991140ab67d5867dac4ebc92661a1d,10-487,10-487,True
94a4ae062e5d34f9d66470c7ebe860610f11836a58f24c172f8d65562f0fd77b,8-174,8-174,True
a3766319289dddcaa730d6fee1ff4c8cd5e81edd7c0bc20cc4c1408547471459,9-174,9-174,True
30d98230de3f75695a542f2efd55a4aa7e03c0fe5448ad15c01daac76c55d55c,8-137,8-137,True
976eba4bea41015d8c696040b31770b3c6284872edbce26025009aa1e3bb0956,10-915,10-915,True
a53d740cec4f83e4040242d820c7c5700d4fccdc4cd8bf3c93c5151a7e19f523,14-534,14-534,True
0fde6a2fe8050b9a42f8dbb5efb77eacd3fedc65eb105c5362765e0afab0483c,12-469,12-469,True
da40696b8be6c91426c59370a9ab7f8f304ee531775fc3a695b301e3f03c34c8,13-871,13-871,True
0b2848013fd0d6f74e7a2b8f586de5dd517d3512a99d95beb209bcecaf3c986e,12-126,12-126,True
a0124c3339ecf20ac2947f1bde7fbf292a0c09b02209e1199914c3ac7b1ea11a,12-377,12-377,True
06d387de95e371606f0e9a06f22485dea7b8a3916c908c87bf67217166fb70ae,7-743,7-743,True
b1b475cdb6670e5714aa20d644da9b0d25c4ae8f0c77e9c4bc8b2d64bb00158f,10-1042,10-1042,True
b08754808e42f9a91d15062508a0703b5211a0dd2679a142351051268ec0152a,14-1346,14-1346,True
fdde7bdfd72dbc6e5eb01b6396bf8877d482ec5b75f576b6c18db23471c41159,12-1119,12-1119,True
3577fd48a3ffc5d91b953e61caa8fc2bd8450aba8ef74a3b8ff9c82facade6e3,14-661,14-661,True
e463ca28c636b960d189e45a6c65f75568e1c459e4dcfd93516ad992a4e0e4bf,12-937,12-937,True
6544b43cdfa98df3549cfc4cefcc77731e6b9cd863ee7585c815b1d430a766ae,10-344,10-344,True
74537f1c1c69457b9d26cd69ccd7fa91585311cbe3d81aefcc73f2d60f170d73,12-12,12-12,True
c00ea926b030d3687edab12db1a50fc53c5197c4442cf85d0eadfafbbef40d27,13-7,13-7,True
a9b23f6388527a766877c28fc8b5ebadf45a2894baf1217a7df0f95a60b20767,13-642,13-642,True
2dd6c1c1d02fbc94cfd0ba9630b20723489d1a24d85faa838945ee5333fc86a6,9-818,9-818,True
cc2502a678258a7f608f9680e51686b891a2871a7c729503a43199fdadf31161,12-729,12-729,True
94bb24a084d27f9b2b02d87531211e555d135e95359695193507b4131c01649c,13-19,13-19,True
ed1d0c21c560b68b219b82524eb45d4f71d2dea36f5494a55050d3480ea4380b,13-458,13-458,True
e0e78d7f81de6d8a3f45891dd7a922effa6c63722beac3f16531b9b9acf62ed7,8-207,8-207,True
8e2d72d8e3927c8796f244148640a4e6edc27a30edc459ebb61cdd457da5a94f,11-337,11-337,True
9c718fea1e72c41a7910c28bbed79a50ae32d95386ec03742254e21d94a4bb5c,306,306,True
e803388aa636e9398a6e014051578d0ea5cdf6425f193f033bb7a18cc5a9b4a9,12-1167,12-1167,True
d40fb0d039ea131eaaccd17497d1a6077ab04ee301e6b92285c86a181d3c2481,12-836,12-836,True
12e68c49c68b45f02fa47ab30bdea084b2b42054e29080cd7780181bc821fcc7,12-344,12-344,True
9ce82f5c797138610632980ea11503e48c224b4500906a68b39dd334c9e8a17b,12-373,12-373,True
3786de1812f3c2303fb99dfca833ad238bdb65999f99da77bd43ab1b9760ef47,14-667,14-667,True
1f5b78fe91d79e0ca1f158e337d988d2e2628b58f79793958e2d3c9ec20c1701,13-318,13-318,True
33205d8bf57127c042621db59a0dce229f175b147ee12724f5a1b77aa9c44424,12-328,12-328,True
5f30b9b360c946b7b3ffb22c5e5b107c5e649fd55355c0d52dc9cf7671ccd1a5,7-350,7-350,True
c5f3ee16aa61ce5222a016803bb5ff06c4262456da2528f959c46be779cf7c33,12-622,12-622,True
4fe4e052a4c51723f8120c9cf0f134064baa4bd7201e0e5b098483f33868797b,12-356,12-356,True
ee6e70365ed08ef2de440939342c13643c0e92f49605f2e6c13c2b1db09973a9,12-143,12-143,True
eae559640526a98ffe86e26704ae1f70dd2fe0f92d488a684c11c902440c1e31,12-638,12-638,True
bb887ab8c1bbf6483a299a7cc75057cc813d4e57447637c8f0dfbabb687f1584,10-722,10-722,True
cc497bce320b9862f960be351e9c0d4358d52ab47127e66e0013427b34ac9516,13-151,13-151,True
cd01c62c3e18ccf04c6dfc99d03094bfbb9e048c309d23a4e651e587d29a86e2,7-1091,7-1091,True
437cff5c3a721891ae4337e57621f1081e0e72fc349990eeff51120375349840,12-1140,12-1140,True
dcad0b27512b7d0c143334fa44a9256d388bb9e0befc3fb7c6c1b64fb64db347,7-271,7-271,True
3ad4fe8c514857cfa004e7aba44c1a86e48603918d12a5b2d2ec35dc89303832,8-254,8-254,True
459e3b46b52434185534427bfdfb9d91f1d4757cdfbb4fc042ecb4246b99d215,7-1175,7-1175,True
eaa6cd3eb7e705ca35ea9713509b26dab8bc7ad78a980c62b3425f8f75e0b61c,12-75,12-75,True
ccd6ea1a995e4bcadc70051ea3534b600c92582e6f2d94ec87cc506c7f23cc16,13-693,13-693,True
fa874c19098073b54e5f251c6c6a4a9d443c8e9e1a9a0ad0984f836d567611c5,7-1070,7-1070,True
ea474f523ee554150a40383ed348ed6023a07e22be25362639e73917bffc1e9d,13-595,13-595,True
f5326be7c7516b3a8022c14cb1aeff466f21b4f7aa59efbad16bfb3dbef68b30,12-798,12-798,True
33b840d02dbc5a45909b3d58d780fd8685666a574a42158da8f7ca41184e9e10,13-857,13-857,True
b1b0b800d7c2afb71ea5d39f74ccc71b29fae3174d7209b4383fc17dc20a6e09,7-76,7-76,True
cb13b256213dc18f76760758dc9f880b3ef710ce68f4abfc229f61de4272f1c0,12-839,12-839,True
37ed67831709b070f933b0ee024076a2f5826b213d56b1f86a85dc97777fd3c9,12-407,12-407,True
81da559758f62e1cc570448c2f047dda321744c48370ee1daadcdfd0721d871e,13-500,13-500,True
3d27e24a48969424f6af92dda73a7cf792d8a70ce7c9c1a8cf18c0db0c9ce5b9,14-188,14-188,True
17994b430b9bf090eb7d1139ca7f1de1cb93bc6a7cbe534ca35d2c5e8f1e2b25,12-365,12-365,True
19b47f7dcb7f2e65747d2352b3e589361dd3a2d52fb3efe486c0d747611580c8,12-896,12-896,True
fd82d65f4540ba3a713ebd524f80d3ba3f7d95c00ad338abfbb8d2770ce496c5,12-772,12-772,True
689eaf309f269b00b04d12d010c4f22f7ef280f74c3ff6d18e03b9ec250aa879,1453,1453,True
9ab7bd0467305b972846e7e335e6b7814c2d06d9c81ec8e2ec4d02c2ce3c2382,7-436,7-436,True
4f1fae87bdbe4941a8ede681ecc8634f1b85226028c26cfddd76106f8fbf9ee4,12-1184,12-1184,True
d94ebdb899edc8d231ca0dfa3961eeb52a62e914e51f8cb5fa9a07d64f54ae35,7-701,7-701,True
441545b3eb2611fb68a3960fc31bc3b1b829ebf665df095562d094592dec0ae9,13-262,13-262,True
8233c8b0619bc994861d6e230e0e29bbce145886ed6298742be160b002be25c8,14-615,14-615,True
98cd6475dc873ab77c28fcf16d3ccbb2edb83304a14bf2e6ae22c44230f7994c,7-1168,7-1168,True
bac7bede4d3b06cf711197f4e4387bebd52187dae617391c9149dd0e4b2a1317,12-632,12-632,True
5bcbf53aafc24b3a60a99460b0686ac0919308176e28e828df5b426bd39246a8,13-511,13-511,True
f1f43549d61b93ddde79ed977ccea8cdd717d449a2de537f5e6fcc11463f35de,12-969,12-969,True
69033210752a7aa3476c1c7234154950e647159ac6cfbcc5dfdff3019dc30512,13-881,13-881,True
66c7ec01982d3786802080f4e50b090ccba7fc6f4c26a717526686d5b7e2d1e8,13-61,13-61,True
def3527df64708ab1884454c9edeff88bdae13f27c75c15f4298ec33403b0dcf,12-691,12-691,True
9e56b2eeca7487105e5a445564a841d7956f9408d5660dc49fb02673f91f8b8e,7-622,7-622,True
f7e7970918010585b5284a816b2f01be388ab3fc08e4b239985cb15e9a9a17f6,12-897,12-897,True
203d0ec394050fe522dbbd14f39a65ee1fac2d58f768843d8cf2f05dad2afb3b,12-6,12-6,True
863bdb42105f198119305a59c443576a5f956e1aec1c04da3d43d294338270b0,12-330,12-330,True
49369bc06ff3f52fe099d8fee50d1b55c6421a1236fa63285a896c6232203be9,12-1088,12-1088,True
b5e6055b0124d6f71a75e3aad6be71fb592453e30f0a514975db96ede3e40e0a,13-5,13-5,True
2d9a9a029984f1a4edfe4ce3cffd3a1183fa498eea9551fac1ef570488aebef0,12-285,12-285,True
28885d60aef0246cdfaf15869d2988b258ce4a9075007801c1e7862c470f6d67,14-1458,14-1458,True
e14efc3e9af78a966c0608c12fd31c47a148bd02d10e94e8d4f9d05a7376f943,13-883,13-883,True
b07bdd3e307eb12e1cc6c62f8874e1439a69e7cd62522b4d537b2420e5f3a539,14-71,14-71,True
c6de3707311d47d77f560aa24a328f521285410d7e7e63679bb5ff1269e98241,14-1470,14-1470,True
69c926c3a6e7b899850ee41af65330d7900d7539fa85a2de6e9de423a9fb6370,7-943,7-943,True
e45392803e53fb0cadfcbe639e67e906bb95d23d55f39bdac2f5d5572d983aaf,14-950,14-950,True
57a099ba41ec8b272b263ef5c5891795a0e38b6190aae8624c8d6c467a50663e,11-115,11-115,True
c42830134b87b88e7f18644c786c2dc5d88d3579849f91f6cd882ef81289e0f0,13-864,13-864,True
b8387a921a19280bd0c21b8fcb367860f948bbecb9a6c7055a26bd78598c1967,10-637,10-637,True
f9ec6cdad2aa31bb32489dbd6f18de679a37b1128bde527bd66ddc0831d17f51,13-86,13-86,True
3219621947a426e03805cf15cc9bef1b5378133c295ecddf7f9c5c11ea10a400,14-1145,14-1145,True
3b3d6d0f529923e7c81b70c9d404d201310dd5ff101bcc36503a5d18954c3924,13-109,13-109,True
00a5018f705cfeea21fc71300b3e4d17a83ff60e8b2e43374fcc40833e3cb5b5,11-294,11-294,True
22fc06266d9410bdca243369ec074d454cdf8e225b39dd73e0ed8c5ffc5864a9,13-235,13-235,True
fbed8290f7f05d4de17a49f7fd9e38ea9cd6c3d04b059be289ebde96bc6b26fa,12-821,12-821,True
ccaa351f578d6d975535699c3190c36e90aa7953821ed419ca18c738180ec4c4,12-929,12-929,True
e0ba26f175a2032bc03989e97e6c318946a21dd48918a9b1b86b4754a9f5eaac,13-203,13-203,True
d71ec771c17157304a7a3adc34515fd313537671267a5ca77c81bf745fc24c63,12-899,12-899,True
20d4aaede0bdb7d810b8e16d3e241b2c5affdf2540ae5393702a63792965e1a3,10-1106,10-1106,True
4258672d16c7cdb9d22b3b2373b795d7ae1a8a3d62577eb9a6c9aa42ebe465ee,12-957,12-957,True
584ffd51c583ddf4f476f489d29f0f3872b8f5861e44c9c5af492f92ed62ffdb,12-457,12-457,True
c36f75176510710c6c23a6661e0e37d3670cd1de64d42f4b20a9318031367209,13-735,13-735,True
eb86efd81d25cc76fe569e7dd023143ce4958401992511dd48c4151f460f2812,13-170,13-170,True
f13656029d940327150d576c0eb3e83ca4d067e7301c6bdcff454e602941bec7,12-1037,12-1037,True
bb4168bc4ba944967f400b3d97be9bf0366a3f866ee867e68086707e4e53c3a0,14-46,14-46,True
ac34518dd326fb36bcf624688283b64e9e7b86889c3c0e59c27875a41267794d,13-31,13-31,True
e416357fa9623deda69d1dffad434ac431d7930a5ae130153402328f16b1be47,12-1050,12-1050,True
c4277dbf8fc6f643af2585a0c5fe25d09b4cd4fe1bd56c23fdb8a9b425cc0371,13-493,13-493,True
93594896c8198d336dcbfde3c32417783051bd4253108e37cc8d1deaac0e622a,14-281,14-281,True
19c8f379fdb1b8d90e89d07fc1175aac923c5ab90cf1596ea90dc2ec5d82b462,14-608,14-608,True
5a2d94f58c018d98b5d0f8b375187456c1759f4a2263e03387d51d0a3450eb45,12-1111,12-1111,True
4bca48b32c1bbcf6cb008a8df2b1d409e0184c54a55c638de4c10edaf8940dac,14-1167,14-1167,True
0566f650838aa84d0db1cdb058c7d3d450b9d1e741d6f7039d9de453b5c07985,12-223,12-223,True
f4d835a6ef9f872b187db936799e8a371bf5bc40d41c34008c3ab2e1ad73c727,10-480,10-480,True
b7b94a6b1b659bf81dd4a4b0ecebac08bbc8fdae065eace55a28e212fe4584fb,12-544,12-544,True
5a8802dcbcb78cdab49a28b7c2cb39fd7f99e20a82be1029bfe8b1fae4890619,10-1175,10-1175,True
