dataset,id,source_row,group_id,fold
obqa,13-311,1675,obqa_d3291afb33e85bb93b7a,1
obqa,13-313,1676,obqa_2b1b74fd5d5d488b5fe6,3
obqa,13-315,1677,obqa_a333f81f12ddb410db69,4
obqa,13-318,1678,obqa_45d4afb9d486747fe0ca,0
obqa,13-319,1679,obqa_0399823e6bfecc8b86c1,3
obqa,13-320,1680,obqa_63049893ae2c6d07119e,1
obqa,13-323,1681,obqa_e2f8b167fd3ae1293cee,1
obqa,13-326,1682,obqa_7ec65516b9e26b38d4cb,3
obqa,13-327,1683,obqa_37075073003a0cc476da,1
obqa,13-329,1684,obqa_8aa5065e2baed0614aca,3
obqa,13-330,1685,obqa_00b620d39a7fe7ba8378,0
obqa,13-333,1686,obqa_a8bf70598ee9e9dd34cb,2
obqa,13-334,1687,obqa_7374badd05865cb03b70,1
obqa,13-335,1688,obqa_4b888ee9a152b83d898e,1
obqa,13-336,1689,obqa_5f4cf65dd9b6a8797a8e,1
obqa,13-338,1690,obqa_5e1d6e57ed4afde0a5d5,0
obqa,13-339,1691,obqa_e6a6cc00dfd8578f11c8,4
obqa,13-34,1692,obqa_e01737d3ff5e4e4b9e29,3
obqa,13-340,1693,obqa_4717bf6f537fb70eeee4,2
obqa,13-341,1694,obqa_462ec33e9223fa035133,3
obqa,13-343,1695,obqa_1910f0c016d2c5c8bc10,0
obqa,13-344,1696,obqa_fd72d2e74d0f9a116f1e,0
obqa,13-347,1697,obqa_88fa7520ea2f98860a4f,1
obqa,13-350,1698,obqa_fd4cf7855074ac61048c,3
obqa,13-351,1699,obqa_d781f0b6184f44c0ddf4,4
obqa,13-352,1700,obqa_531ca7ec5ea09bde9f79,4
obqa,13-357,1701,obqa_307e6dfd788fb30dbf3a,1
obqa,13-358,1702,obqa_da411ea0d924dd52364b,2
obqa,13-360,1703,obqa_299124e81e7afa5f6679,4
obqa,13-362,1704,obqa_4c2a81be0de4df1ab12c,4
obqa,13-366,1705,obqa_4f17bb50ce98b03b7557,3
obqa,13-37,1706,obqa_750ea1abf72499a7871b,1
obqa,13-370,1707,obqa_31f216819f9413be7664,0
obqa,13-377,1708,obqa_b6178a5c669ace8c5791,3
obqa,13-38,1709,obqa_a37ed86ba20444b5a196,3
obqa,13-380,1710,obqa_2df958d4421c53fac06b,1
obqa,13-382,1711,obqa_09770464beefef1f1f6c,2
obqa,13-383,1712,obqa_49ede4dde12ff2158d0c,2
obqa,13-386,1713,obqa_026d6fd5a4e0900be3bc,2
obqa,13-387,1714,obqa_a46aac3e0b3ef39d0850,3
obqa,13-388,1715,obqa_109e874e5546f7cf3088,2
obqa,13-39,1716,obqa_5bd49948763fbb29a81a,2
obqa,13-391,1717,obqa_7de3088c6f31eb6b91e8,0
obqa,13-393,1718,obqa_22955bdc6e9658995a21,3
obqa,13-398,1719,obqa_0c5705ea5c244f11fd6f,3
obqa,13-4,1720,obqa_f9fa6d7ab840081fd286,0
obqa,13-40,1721,obqa_a6d06c9bed7d7dd87b07,3
obqa,13-403,1722,obqa_e174ae13919ef57b13c4,1
obqa,13-404,1723,obqa_d1bbdc76ef0b14ee8aec,0
obqa,13-405,1724,obqa_42d3158492c16000af1e,1
obqa,13-41,1725,obqa_5e005137be8e16c34944,2
obqa,13-410,1726,obqa_9bda36c60dca0fe193c9,0
obqa,13-412,1727,obqa_ce328f90b713faba0d5c,0
obqa,13-413,1728,obqa_d0bf136224e914950ea7,2
obqa,13-416,1729,obqa_41e334c0e2ce56014188,0
obqa,13-417,1730,obqa_edbedd72dfeb8f84fb3f,2
obqa,13-419,1731,obqa_80877aa5e4b2374e64e3,4
obqa,13-425,1732,obqa_f716a2551abe587cf398,1
obqa,13-427,1733,obqa_6ae4fc46bc5e4d33f2eb,1
obqa,13-430,1734,obqa_0d7c7aeb73e7a97697df,4
obqa,13-432,1735,obqa_931c93d8cc7d65329844,0
obqa,13-434,1736,obqa_1158c7fbdb081e870491,4
obqa,13-435,1737,obqa_e509cb7d5ddf3aaa72a9,1
obqa,13-437,1738,obqa_b1505333fa160e29a300,2
obqa,13-440,1739,obqa_ab556879cc6f82310d45,3
obqa,13-443,1740,obqa_13c92f8877aab96a9917,4
obqa,13-445,1741,obqa_77685d03bb39aeec6c29,2
obqa,13-449,1742,obqa_64eb91866181334b019e,2
obqa,13-45,1743,obqa_4b389f1c2ab460e4cd8b,3
obqa,13-453,1744,obqa_70ec6240124cb8817276,3
obqa,13-454,1745,obqa_916aaa15b871e8d54e1e,3
obqa,13-455,1746,obqa_18f7033f6620b12b596d,4
obqa,13-458,1747,obqa_d55eb4641ced2b6234a7,1
obqa,13-461,1748,obqa_454a8e44b3f7a97c268c,4
obqa,13-465,1749,obqa_c9425ba03d983000f412,4
obqa,13-467,1750,obqa_5db22fe53deb09117961,2
obqa,13-468,1751,obqa_16a67a4d867aef5cf050,1
obqa,13-47,1752,obqa_5354fd12427a8c4e5c03,1
obqa,13-470,1753,obqa_6c10c3b7430887ad762b,2
obqa,13-472,1754,obqa_fe179ee7d2ff46cdc94a,4
obqa,13-474,1755,obqa_2c74b06716e794ed3900,0
obqa,13-476,1756,obqa_51f13e5c10a48542958e,2
obqa,13-478,1757,obqa_d570b0318b97b2317906,0
obqa,13-479,1758,obqa_90da8032987fb23393e6,2
obqa,13-48,1759,obqa_8b09a5aa78901612f071,3
obqa,13-480,1760,obqa_6389fc67663dad5dca91,1
obqa,13-482,1761,obqa_b81ebe3bb5f4ecbba2b1,2
obqa,13-485,1762,obqa_73058de87addb941366f,4
obqa,13-486,1763,obqa_5fecc62aafc43c92ab77,3
obqa,13-487,1764,obqa_585fd8285f2705dc73ed,3
obqa,13-49,1765,obqa_e7990457b31fb78cccef,3
obqa,13-493,1766,obqa_da5960127d565e094517,3
obqa,13-494,1767,obqa_4c02d9245a62d29134f0,2
obqa,13-497,1768,obqa_2cd9aa3e76d4f51a7a2f,0
obqa,13-5,1769,obqa_66c2e6ba167a9d549c90,0
obqa,13-500,1770,obqa_9c20c0019ea7a6593c77,1
obqa,13-502,1771,obqa_516a84eb8479e29e2e5f,3
obqa,13-503,1772,obqa_91cb1fce2a6a41fab917,4
obqa,13-505,1773,obqa_1ebb3c91e043aa26d0a0,1
obqa,13-507,1774,obqa_0ef617d4811ec0972146,2
obqa,13-508,1775,obqa_111a992645f6876a9482,4
obqa,13-51,1776,obqa_9c1c4d5b2c1e7d0e97fb,0
obqa,13-510,1777,obqa_0dc3ed9af8f7fae886a4,2
obqa,13-511,1778,obqa_58b76ead443d5d26cc48,3
obqa,13-512,1779,obqa_448a84b40b86b1401004,1
obqa,13-513,1780,obqa_19a72bbda9ab5056a21b,2
obqa,13-515,1781,obqa_bb39fc61de01b2b41661,2
obqa,13-517,1782,obqa_69c28f462a7383ddc42a,3
obqa,13-519,1783,obqa_be2e975d464b4fbe3bf3,3
obqa,13-520,1784,obqa_d2176790b6c4f8808024,2
obqa,13-527,1785,obqa_c2b0e9a15e62388000cb,2
obqa,13-529,1786,obqa_f43f1dadeded789566a3,0
obqa,13-535,1787,obqa_1931a3ffb03b22597f5e,4
obqa,13-536,1788,obqa_14dce64c9b8dd079d144,3
obqa,13-538,1789,obqa_510262029bb31090a2fa,2
obqa,13-541,1790,obqa_978e665fd0c108ccacc4,3
obqa,13-543,1791,obqa_917c4577b3a9c046e7ca,4
obqa,13-547,1792,obqa_d41bb4c04ef9a0c2897b,4
obqa,13-549,1793,obqa_0b4efeae9f3216a32d2c,4
obqa,13-552,1794,obqa_348085dfae60d5b1d30b,4
obqa,13-555,1795,obqa_e84ac3bab203c21f127e,0
obqa,13-557,1796,obqa_8f36e1ae141a6705ad9f,1
obqa,13-559,1797,obqa_499ab47f1b77cc3504ee,4
obqa,13-560,1798,obqa_82b2ecf58d8a4c0a1390,4
obqa,13-561,1799,obqa_1639b87c20181df96961,4
obqa,13-563,1800,obqa_169f4a524751171ceb6a,2
obqa,13-566,1801,obqa_f811b957d8cdaca72678,4
obqa,13-567,1802,obqa_5b17f170dea4ccedddea,4
obqa,13-568,1803,obqa_058d57b354b943695da3,3
obqa,13-572,1804,obqa_447c8849eac681788d8b,3
obqa,13-574,1805,obqa_a1ca37d97b95f01f601b,3
obqa,13-575,1806,obqa_bba6d717a1856f6110a2,3
obqa,13-577,1807,obqa_429e4ce778ac9a1fec52,4
obqa,13-579,1808,obqa_2f1eab4929cd67ba726e,4
obqa,13-580,1809,obqa_6997d9cc239437c9066c,0
obqa,13-581,1810,obqa_33aad1b9c32ec03f4b9f,3
obqa,13-582,1811,obqa_0679e5efb238fa31e629,1
obqa,13-583,1812,obqa_cf646f49e3046ce50618,1
obqa,13-584,1813,obqa_c571ecc4c4a6b9e873d9,4
obqa,13-585,1814,obqa_272e615ac8879ff6d599,1
obqa,13-587,1815,obqa_a5999880f1814c0383f4,2
obqa,13-589,1816,obqa_0a9488b165f69e3748f3,3
obqa,13-590,1817,obqa_3ac87878140522f1ed13,0
obqa,13-591,1818,obqa_8aebd4480a663560738f,3
obqa,13-594,1819,obqa_90e489a72c2512a2d948,1
obqa,13-595,1820,obqa_fea2587bebc04a0e1116,4
obqa,13-602,1821,obqa_859dfaa37bffa8a109fb,0
obqa,13-604,1822,obqa_a49cbc68f2af29af55d1,0
obqa,13-606,1823,obqa_46f2ee75c9071fc23470,2
obqa,13-609,1824,obqa_2e84697375e90f0ad5e3,4
obqa,13-61,1825,obqa_33c8af13c66dfbf576b2,0
obqa,13-610,1826,obqa_b1a425191102048f0b6f,1
obqa,13-613,1827,obqa_b25e42706d63f5c58318,2
obqa,13-614,1828,obqa_8cb56ff8a22cdc574dd7,2
obqa,13-615,1829,obqa_6e87184c7e989459d5cf,4
obqa,13-616,1830,obqa_045fb6d8010fdc5f1f05,3
obqa,13-617,1831,obqa_134860fcb0f088a6b6d6,4
obqa,13-621,1832,obqa_981dd62953e1bd9945b3,1
obqa,13-623,1833,obqa_9b03c3e518c23438b270,4
obqa,13-624,1834,obqa_75a49f22e67f28f5d01b,1
obqa,13-625,1835,obqa_4128b85f5b3be9aa6520,2
obqa,13-626,1836,obqa_cae4efaf877ebebb6c77,4
obqa,13-628,1837,obqa_b4df64bb1bad01041150,3
obqa,13-63,1838,obqa_6201bee830b989442ada,3
obqa,13-630,1839,obqa_936ccb6da15f66a560e4,0
obqa,13-632,1840,obqa_cd8b883ac3b913547060,2
obqa,13-636,1841,obqa_886f32957ecae3585489,4
obqa,13-637,1842,obqa_ccc28459237f5eb80be1,4
obqa,13-640,1843,obqa_d4d88f4c2daf617d2ee0,4
obqa,13-642,1844,obqa_c1d8f4c570934af9e60b,0
obqa,13-646,1845,obqa_b53bfb3272fd76a78018,0
obqa,13-647,1846,obqa_d5cea507f1bedae7b8e3,4
obqa,13-65,1847,obqa_a77d02ad0f7e61dfa419,2
obqa,13-651,1848,obqa_ed5b65bdaa012aebe70a,1
obqa,13-653,1849,obqa_5dda00b87a51d241827a,4
obqa,13-654,1850,obqa_6179f2109ac2afe1147d,0
obqa,13-657,1851,obqa_1c0371589706bf53973d,2
obqa,13-658,1852,obqa_83daef9f723638cba656,2
obqa,13-66,1853,obqa_8bc3eb17d44aa013e00c,3
obqa,13-661,1854,obqa_3b85ba72224252c8cfde,3
obqa,13-662,1855,obqa_c44d02361687cd096832,1
obqa,13-664,1856,obqa_3730d98f8dfa9c5e0138,1
obqa,13-666,1857,obqa_49f308dd9e3aad6aceb3,3
obqa,13-668,1858,obqa_2caeb23da4a087ad159a,4
obqa,13-673,1859,obqa_e9cc46be8a29d37d3315,3
obqa,13-674,1860,obqa_1b1c482ee4a9e7b5fa7f,0
obqa,13-675,1861,obqa_a012720a727200695172,1
obqa,13-679,1862,obqa_d320b04236b97e5a7d4d,4
obqa,13-68,1863,obqa_842a03ea06dfb86e7732,1
obqa,13-683,1864,obqa_6f245446f46bbae9461c,2
obqa,13-686,1865,obqa_94e4e7b9f3a03f7a2646,0
obqa,13-687,1866,obqa_6f1d4d0fc2081f234209,0
obqa,13-691,1867,obqa_014f414af46734f3352d,3
obqa,13-692,1868,obqa_8c4e781c7b7f720657b2,2
obqa,13-693,1869,obqa_8d8a49868322c9c20fdc,1
obqa,13-697,1870,obqa_48f7085964bf18398d03,3
obqa,13-698,1871,obqa_fe69d5942631442c101b,2
obqa,13-699,1872,obqa_05fa945437f4dbb93823,4
obqa,13-7,1873,obqa_5ec28ec9ca823cf88fe4,0
obqa,13-700,1874,obqa_204d68315cb93d444fe6,3
obqa,13-705,1875,obqa_93a20e7c5989c42d940a,3
obqa,13-710,1876,obqa_728bb452d70ba945906f,2
obqa,13-712,1877,obqa_3fa2508eb6a68ce6b688,0
obqa,13-716,1878,obqa_58c1adacf2f09b842520,4
obqa,13-717,1879,obqa_34219525cc8f9f5263cb,4
obqa,13-718,1880,obqa_d90ff28fffe03a63eae5,2
obqa,13-719,1881,obqa_3a8e2c93cf3f79c811a3,1
obqa,13-722,1882,obqa_b793c74d20e3ee597973,3
obqa,13-723,1883,obqa_2346ae894022079be5a4,2
obqa,13-724,1884,obqa_59e594fc577d04c1dfb3,3
obqa,13-726,1885,obqa_76d563f73153d25076b3,3
obqa,13-735,1886,obqa_77a4fe0b1dac1b5bfc07,3
obqa,13-736,1887,obqa_07bd03d6e69a48363204,2
obqa,13-74,1888,obqa_71c49c4133595606c748,0
obqa,13-743,1889,obqa_cc223567e8ede848fa28,1
obqa,13-744,1890,obqa_2f60da81424839ad2b09,4
obqa,13-746,1891,obqa_42ef2f4281b14dbc9cd3,0
obqa,13-747,1892,obqa_47b913959783447b6ea5,4
obqa,13-75,1893,obqa_973dc48a9dac77a17c92,3
obqa,13-750,1894,obqa_5f5e9c45f64cb81b4ca0,3
obqa,13-751,1895,obqa_1144a2e0b3c6766632fb,0
obqa,13-754,1896,obqa_556da65cc0db3d35f641,4
obqa,13-760,1897,obqa_f1367bd30fa7bcbc0fac,1
obqa,13-764,1898,obqa_b7ee1114779c672994b8,1
obqa,13-765,1899,obqa_ef5ad42eaf7cac60d467,4
obqa,13-766,1900,obqa_b4d2c9d429e9a1a16e64,1
obqa,13-769,1901,obqa_2f2bea3ceac3761aec8e,0
obqa,13-77,1902,obqa_9924f1950ca5710e0104,0
obqa,13-773,1903,obqa_5b195f4200e4b53a4da0,4
obqa,13-777,1904,obqa_59ef44fa6d38042b8b06,3
obqa,13-778,1905,obqa_285db711391b61bac360,0
obqa,13-780,1906,obqa_5aefa8639799babdbc00,1
obqa,13-782,1907,obqa_60340ceb632361984a3d,3
obqa,13-783,1908,obqa_4cdb818a2820dfcce8c0,0
obqa,13-786,1909,obqa_389a8e38bfd5c854e9d7,2
obqa,13-787,1910,obqa_1d77571893547d860f29,3
obqa,13-788,1911,obqa_96fc1a9d0621a57917e9,2
obqa,13-789,1912,obqa_e1efa20638b2efb33e1c,2
obqa,13-79,1913,obqa_135a5609f741dcc97eca,1
obqa,13-790,1914,obqa_28fd8de57ec4b50a81fa,0
obqa,13-794,1915,obqa_ea65ba6e3fb468886240,1
obqa,13-795,1916,obqa_ba3229ad5fd3932782c3,1
obqa,13-796,1917,obqa_2d38107456eacb9952c0,4
obqa,13-797,1918,obqa_2194a4c431e30876f96e,4
obqa,13-798,1919,obqa_6d274be553fa4d0c5326,0
obqa,13-799,1920,obqa_518ca50363e12b6b3f9c,2
obqa,13-8,1921,obqa_4779eae211336190a7bd,0
obqa,13-80,1922,obqa_76c3c77d35e9fc810656,0
obqa,13-805,1923,obqa_b0fcf25ca396f2ac5b32,2
obqa,13-807,1924,obqa_4220d9bc37b69565057e,3
obqa,13-809,1925,obqa_dd39b62e1fab0057042e,3
obqa,13-810,1926,obqa_2a5b8b5e11d7ad3aa7fc,3
obqa,13-812,1927,obqa_913c06b28d11ef50e3ad,3
obqa,13-814,1928,obqa_46e7272afb14404bd48d,3
obqa,13-818,1929,obqa_794bf41fa7df3fa9707d,4
obqa,13-82,1930,obqa_937f0c2a6e0311f2bfbf,3
obqa,13-822,1931,obqa_72d4a0d9291de3cce57f,4
obqa,13-825,1932,obqa_fb6d191a10231ee24efc,3
obqa,13-826,1933,obqa_ac2c43b7891bb51d603b,3
obqa,13-83,1934,obqa_2e06df1e9f5d4e49b42f,0
obqa,13-833,1935,obqa_4e5ee817534aabd6fe16,3
obqa,13-835,1936,obqa_ad7cdfcc91b0a40ad505,1
obqa,13-838,1937,obqa_bce39ce753eb23a6f102,1
obqa,13-839,1938,obqa_da251bf870b18711dd32,2
obqa,13-84,1939,obqa_93f4ca93f45d58b46eb8,1
obqa,13-841,1940,obqa_f9f2501571b384e2071e,4
obqa,13-842,1941,obqa_06c9cc7bab4f791e2916,0
obqa,13-843,1942,obqa_ec33b308056df17a42b0,1
obqa,13-845,1943,obqa_db9ebc951f3ef9085f8b,3
obqa,13-85,1944,obqa_59f53da78f09f176b081,0
obqa,13-851,1945,obqa_35183303a9e6246dd758,2
obqa,13-853,1946,obqa_5b2258fdebd48a484d8c,0
obqa,13-854,1947,obqa_b18bfa9b854dbf4b55a9,3
obqa,13-857,1948,obqa_c46e17ca678b688ff53e,3
obqa,13-858,1949,obqa_69081232af7ff60129ef,0
obqa,13-859,1950,obqa_d6b1d765b21926156671,4
obqa,13-86,1951,obqa_96d78a30a6f167f05f7b,3
obqa,13-860,1952,obqa_a3dd7fb5c41c1fb2a766,1
obqa,13-861,1953,obqa_73e8ca50871b070eff61,3
obqa,13-864,1954,obqa_74b394c416e2b13325d5,0
obqa,13-865,1955,obqa_612120dce6b2a887c43a,0
obqa,13-867,1956,obqa_30a52ecd38eca265a08e,1
obqa,13-871,1957,obqa_1038a58279086257bffe,1
obqa,13-874,1958,obqa_8a2aaaf026bfda443ca4,3
obqa,13-875,1959,obqa_90874b6626df6afc2aa7,0
obqa,13-880,1960,obqa_b1cca1cbae3b46e0d8ee,1
obqa,13-881,1961,obqa_04aa0eafed6a0f269f72,2
obqa,13-882,1962,obqa_6c2d36cadfccc38dfec3,2
obqa,13-883,1963,obqa_b6b1502e201b3c3acdb6,2
obqa,13-885,1964,obqa_197e064ecf5bf14eb19b,3
obqa,13-888,1965,obqa_aa2ec3a2cfd0166fe7d8,2
obqa,13-89,1966,obqa_55246a018c15da03adf8,3
obqa,13-891,1967,obqa_6a2c00cfab16c58e17f7,2
obqa,13-892,1968,obqa_5a4eae142f7a99df8d2c,4
obqa,13-894,1969,obqa_d4d2534209d469391c66,4
obqa,13-900,1970,obqa_8eb4f2dcceecae068f56,3
obqa,13-901,1971,obqa_89e93ee0a8363b8f2946,3
obqa,13-902,1972,obqa_56bf0db7967f9dc6ca8f,3
obqa,13-903,1973,obqa_8a9341df41dc16906de3,4
obqa,13-904,1974,obqa_e0b76a52374a41a990ec,3
obqa,13-91,1975,obqa_b498537b804504558016,3
obqa,13-910,1976,obqa_ad17dcd36557bc9d164a,0
obqa,13-912,1977,obqa_954356152792bb86b03a,1
obqa,13-913,1978,obqa_b54d3d78d4cdd1b306b7,2
obqa,13-914,1979,obqa_ee36e274cd3266857e7f,4
obqa,13-918,1980,obqa_6701a81b0807ffcd1f24,0
obqa,13-92,1981,obqa_cc5abc5dd4659e0ace36,3
obqa,13-921,1982,obqa_04faa73d958185f14f15,1
obqa,13-922,1983,obqa_90fe549df4b488473ff4,4
obqa,13-924,1984,obqa_17a0f28289fb78f1799a,1
obqa,13-926,1985,obqa_c6ff7bc21d7141a2bc0b,3
obqa,13-928,1986,obqa_b86ca5adc8a052548b19,0
obqa,13-93,1987,obqa_1c634557e4133b291048,0
obqa,13-930,1988,obqa_a282d5c15cf313aae8b1,3
obqa,13-931,1989,obqa_3398358dc7de177ae23c,4
obqa,13-933,1990,obqa_80cff9df667171535841,1
obqa,13-934,1991,obqa_6c744baf071d08bea3f9,0
obqa,13-936,1992,obqa_06646272c0eba3903ca3,0
obqa,13-937,1993,obqa_09beb4c85d4cc0f2ea78,3
obqa,13-938,1994,obqa_6240753e2612d457d877,1
obqa,13-94,1995,obqa_00b6591f412afe4ebf17,4
obqa,13-941,1996,obqa_b691f326b1c2231cbdd5,3
obqa,13-946,1997,obqa_b78f6e5fb340b9387dda,0
obqa,13-947,1998,obqa_f4889ae6052dac189b96,1
obqa,13-948,1999,obqa_aa68d7233cf4538618f6,3
obqa,13-949,2000,obqa_547c79c0f28ccfeec9d3,3
obqa,13-95,2001,obqa_b82c07524e7de892a988,0
obqa,13-950,2002,obqa_8db3b3cfe57932dd45c0,2
obqa,13-952,2003,obqa_f1d5efae08d7d570e8f0,1
obqa,13-956,2004,obqa_5a6803c700d91ad9a246,4
obqa,13-957,2005,obqa_7f84a508bfe2a83e4a44,0
obqa,13-958,2006,obqa_a7ca0c5918490bf96714,2
obqa,13-959,2007,obqa_fd3896f70c3bac0e643e,1
obqa,13-96,2008,obqa_9573e55a77cdf1a67949,4
obqa,13-961,2009,obqa_92e43b84019de263b1c4,1
obqa,13-965,2010,obqa_42483ca98a1e1dc6283b,3
obqa,13-966,2011,obqa_cefe52d127cf459f9e87,0
obqa,13-967,2012,obqa_42402591360fb61995c8,0
obqa,13-969,2013,obqa_fa318f668b4f5810a0f0,0
obqa,13-97,2014,obqa_cb092f0c03f216e59c45,3
obqa,13-971,2015,obqa_85e3d86345d15c186a12,1
obqa,13-972,2016,obqa_b6ca482d7f2a95b7fc80,0
obqa,13-978,2017,obqa_c983ddf2a9a1f19263f7,4
obqa,13-98,2018,obqa_13e4293045a33acb89ec,2
obqa,13-982,2019,obqa_e763bb2a4ac1b74d342d,2
obqa,13-984,2020,obqa_93472df01b7b369a9b4d,4
obqa,13-985,2021,obqa_f15e1ccb593b0a42d94e,0
obqa,13-986,2022,obqa_02952d898636a9270642,1
obqa,13-988,2023,obqa_ece1904893b732c18c7a,4
obqa,13-989,2024,obqa_bb35138c6524aea113b3,0
obqa,13-99,2025,obqa_c95e6bf1f1baa9144edd,4
obqa,13-991,2026,obqa_ea49de31eefe9bd1a454,1
obqa,13-995,2027,obqa_589b736a58ad466644c8,2
obqa,13-996,2028,obqa_36d5c3350ba2508ac51f,0
obqa,13-999,2029,obqa_9dd68c6c4a2774599094,0
obqa,1302,2030,obqa_2e1f90a4674e43647764,4
obqa,1333,2031,obqa_32f56365b59599f91d1a,1
obqa,1336,2032,obqa_78772b32eb2160a54bea,0
obqa,1337,2033,obqa_bbf1b9e19e02c7d19c8b,4
obqa,1351,2034,obqa_74ce5cbbc4aac4661238,4
obqa,1364,2035,obqa_5a8c91df4f35a97351ac,3
obqa,1365,2036,obqa_0dffde02185d399433f0,3
obqa,1378,2037,obqa_6c5ea7c05ddc3a354de7,2
obqa,1380,2038,obqa_8b8ce87c07362e6ce280,4
obqa,1383,2039,obqa_d4c0b14b277d55d6aa7a,0
obqa,1386,2040,obqa_65f0fa918be5fd5081c7,1
obqa,1388,2041,obqa_0e18eec411c38db7099e,2
obqa,1397,2042,obqa_5f0aedc784a508d99450,0
obqa,14,2043,obqa_21b1bda1d8285a7d307b,3
obqa,14-10,2044,obqa_a0872f152fcdce917704,0
obqa,14-100,2045,obqa_968b3b9fcc744ff6915c,1
obqa,14-1000,2046,obqa_23de026f8867b675a7ea,4
obqa,14-1006,2047,obqa_4eb52ce2118d3c4be15e,3
obqa,14-1008,2048,obqa_a46957e3682f88a3a28d,3
obqa,14-1009,2049,obqa_60d95e3b5e7398655897,3
obqa,14-101,2050,obqa_5d3c5c237fed8e35f2c5,4
obqa,14-1011,2051,obqa_281d88ee9fc01cc904ee,1
obqa,14-1012,2052,obqa_11c03ed310744ea30ccc,0
obqa,14-1013,2053,obqa_8a605d70f066c43e0220,0
obqa,14-1015,2054,obqa_c5ca7c88ff8a8af67e53,1
obqa,14-1016,2055,obqa_d13c25690117c80d63c1,1
obqa,14-1020,2056,obqa_fb8a1efd7a722cae33ae,3
obqa,14-1022,2057,obqa_bf6935fc4b3d7dc2fa84,1
obqa,14-1024,2058,obqa_563ff5f7ac3f2b2bd02f,4
obqa,14-1025,2059,obqa_7542c99f24eb6b61a0ea,1
obqa,14-1028,2060,obqa_3a849bd0dba3a7c2f33d,0
obqa,14-1030,2061,obqa_67f04c4bddbe934f1224,1
obqa,14-1032,2062,obqa_4e54bb3dfd4d05000854,3
obqa,14-1034,2063,obqa_078dbc50d35cfa2e26d1,4
obqa,14-104,2064,obqa_88e01075d1f6f4b9893d,4
obqa,14-1041,2065,obqa_8da430e755f736ef84e9,1
obqa,14-1042,2066,obqa_c9fa811d4c083c3ba799,4
obqa,14-1043,2067,obqa_9b3d25f82ea696d07d19,0
obqa,14-1044,2068,obqa_2318d463b370f3cb0a4c,3
obqa,14-1045,2069,obqa_8ff752480d21e0488aec,3
obqa,14-1047,2070,obqa_dbbae6c0bcaf7d4f4d28,3
obqa,14-105,2071,obqa_cd94e8f64fd8504f0f1b,3
obqa,14-1050,2072,obqa_fcf1fdc6f986ed69efed,2
obqa,14-1051,2073,obqa_9ccd5575f217153a047f,1
obqa,14-1052,2074,obqa_d886e71574cd24827c1d,2
obqa,14-1053,2075,obqa_075dfbe2b4324be23a01,3
obqa,14-1054,2076,obqa_de2708cbed7002b373bb,4
obqa,14-1055,2077,obqa_1ee33eb9f49900a9ba31,2
obqa,14-106,2078,obqa_44b9ee3e28a951fc2b21,2
obqa,14-1060,2079,obqa_a6814d81ce4f15b235fd,3
obqa,14-1061,2080,obqa_14b210b05a68863497df,3
obqa,14-1063,2081,obqa_7280a3e144ab1fb2a9ff,0
obqa,14-1064,2082,obqa_a6b0336abd1c51c809e3,1
obqa,14-1066,2083,obqa_45d0729714c9d95a379b,4
obqa,14-1070,2084,obqa_09aa3a47a6e4010db0fa,4
obqa,14-1083,2085,obqa_c40779c0eea5d181a60d,4
obqa,14-1087,2086,obqa_0e36b81f36549f9c935d,3
obqa,14-1088,2087,obqa_043cb7920e88857ddd9e,3
obqa,14-1095,2088,obqa_129f0d0fd0c8a221f0ed,1
obqa,14-11,2089,obqa_157f03d2d4ba2b0a7f1b,2
obqa,14-110,2090,obqa_7186ceec4448392fea48,1
obqa,14-1102,2091,obqa_1bcc7ef6a162d6e56f7c,4
obqa,14-1106,2092,obqa_d6e7b8d63f1cb9c9f212,0
obqa,14-1107,2093,obqa_59f443c405c3b5ee3732,2
obqa,14-1111,2094,obqa_1d89956c0b46b529a3e8,2
obqa,14-1118,2095,obqa_a6246569df35cfe70280,2
obqa,14-1119,2096,obqa_461f5cb9ea52b2ed4150,2
obqa,14-1125,2097,obqa_7a5cc0a9e23447fe94db,0
obqa,14-1126,2098,obqa_ff8b7ddab24d5614edf0,3
obqa,14-1134,2099,obqa_29c94306b8740470b6be,4
obqa,14-1137,2100,obqa_253cda45e92339a477f2,4
obqa,14-1138,2101,obqa_b3fa7324ed802206974f,4
obqa,14-114,2102,obqa_08902ab64afdf5640a9f,4
obqa,14-1140,2103,obqa_1495d681d5ff5ce67048,0
obqa,14-1141,2104,obqa_69221a437e41f1a994e9,4
obqa,14-1143,2105,obqa_348bba3fe535458cded3,0
obqa,14-1144,2106,obqa_5e8f48e8936161206a96,2
obqa,14-1145,2107,obqa_c56dfd47eede55207b53,0
obqa,14-1146,2108,obqa_e82dec6b7d643f9d1448,1
obqa,14-1147,2109,obqa_bef45edc7a6480f9c8ca,2
obqa,14-1150,2110,obqa_b1f419efb2269e4649de,2
obqa,14-1151,2111,obqa_132b3d5b5e6442b3f2a7,4
obqa,14-1152,2112,obqa_d946e98146e120e935da,2
obqa,14-1153,2113,obqa_9cf3f02fc24cb535e005,1
obqa,14-1156,2114,obqa_b6d77784688735dd44b9,3
obqa,14-1157,2115,obqa_71cce91963275e3cb46e,2
obqa,14-1158,2116,obqa_4fb351a8a27cf3a6ee09,3
obqa,14-1159,2117,obqa_c879fd8c53e15d94f80f,2
obqa,14-116,2118,obqa_48ee6f45d64115fa632a,0
